,State,Year,Heart disease,Cancer,Stroke,CLRD,Unintentional injuries,Alzheimer's disease,Diabetes_x,Influenza and pneumonia,Kidney disease,Suicide,Total,Heart disease %,Cancer %,Stroke %,CLRD %,Unintentional injuries %,Alzheimer's disease %,Diabetes %_x,Influenza and pneumonia %,Kidney disease %,Suicide %,Heart disease-AA,Cancer-AA,Stroke-AA,CLRD-AA,Unintentional injuries-AA,Alzheimer's disease-AA,Diabetes_y,Influenza and pneumonia-AA,Kidney disease-AA,Suicide-AA,Total-AA,Heart disease %-AA,Cancer %-AA,Stroke %-AA,CLRD %-AA,Unintentional injuries %-AA,Alzheimer's disease %-AA,Diabetes %_y,Influenza and pneumonia %-AA,Kidney disease %-AA,Suicide %-AA
842,Utah,2005,2872,2520,794,592,743,368,541,333,177,348,9288.0,30.921619293712315,27.131782945736433,8.548664944013781,6.373815676141257,7.999569336778639,3.962101636520241,5.824720068906116,3.5852713178294575,1.905684754521964,3.7467700258397936,167.9,140.9,46.9,34.4,34.6,22.4,31.0,19.5,10.3,15.4,523.3000000000001,32.084846168545766,26.925281865086948,8.96235429008217,6.573667112554939,6.6118861073953745,4.280527422128797,5.923944200267532,3.72635199694248,1.9682782342824383,2.9428626027135483
843,Utah,2006,2932,2615,674,591,715,390,496,343,210,362,9328.0,31.432246998284736,28.033876500857634,7.225557461406518,6.335763293310463,7.665094339622641,4.180960548885078,5.317324185248713,3.677101200686107,2.251286449399657,3.8807890222984565,163.7,139.9,38.2,32.9,31.6,22.7,27.0,19.2,11.6,16.0,502.80000000000007,32.55767700875099,27.824184566428002,7.597454256165473,6.543357199681781,6.284805091487669,4.514717581543357,5.369928400954653,3.8186157517899755,2.3070803500397767,3.182179793158313
844,Utah,2007,2980,2572,755,617,811,393,548,313,220,378,9587.0,31.083759257327632,26.827996244914985,7.875247731302807,6.435798477104412,8.459372066339835,4.099301136956295,5.716073850005215,3.2648378011891106,2.294774173359758,3.942839261499948,161.0,133.2,41.3,33.2,35.6,22.1,28.8,17.1,12.0,15.8,500.1,32.19356128774245,26.63467306538692,8.258348330333932,6.638672265546891,7.118576284743051,4.419116176764647,5.758848230353929,3.4193161367726455,2.3995200959808036,3.159368126374725
845,Utah,2008,2844,2492,748,638,881,409,468,343,212,390,9425.0,30.175066312997345,26.44031830238727,7.936339522546419,6.769230769230769,9.347480106100797,4.339522546419098,4.9655172413793105,3.6392572944297084,2.249336870026525,4.137931034482759,148.7,125.4,39.7,33.3,37.8,22.5,23.7,18.0,11.0,15.9,476.0,31.23949579831933,26.344537815126053,8.340336134453782,6.99579831932773,7.941176470588235,4.726890756302521,4.9789915966386555,3.7815126050420167,2.3109243697478994,3.3403361344537816
846,Utah,2009,2813,2555,738,581,899,371,463,332,212,449,9413.0,29.884202698395836,27.14331244024222,7.8402209709975565,6.172314883671518,9.550621480930628,3.9413576968022945,4.91872941676405,3.5270370763837247,2.25220439817274,4.769998937639435,142.2,124.7,37.6,29.5,38.2,19.6,22.6,16.3,10.7,17.9,459.3,30.96015676028739,27.15001088613107,8.186370563901589,6.422817330720662,8.317004136729807,4.267363379055085,4.9205312431961685,3.5488787284998913,2.329632048769867,3.897234922708469
847,Utah,2010,2889,2810,739,671,970,375,471,348,263,473,10009.0,28.864022379858127,28.07473274053352,7.3833549805175345,6.703966430212809,9.691277849935059,3.7466280347687086,4.705764811669497,3.4768708162653614,2.6276351283844543,4.72574682785493,143.2,133.7,37.1,33.2,40.6,19.3,22.7,17.1,13.1,18.3,478.3,29.93936859711478,27.95316746811624,7.7566380932469166,6.941250261342254,8.488396403930587,4.035124398912816,4.745975329291239,3.5751620321973663,2.7388668199874555,3.8260505958603384
848,Utah,2011,3036,2746,782,647,1058,402,561,358,228,502,10320.0,29.418604651162788,26.608527131782942,7.577519379844961,6.2693798449612395,10.251937984496124,3.8953488372093026,5.436046511627906,3.4689922480620154,2.2093023255813953,4.864341085271318,144.4,125.7,37.8,30.2,42.9,20.0,26.0,17.1,11.0,19.4,474.5,30.432033719704954,26.491043203371973,7.966280295047418,6.36459430979979,9.04109589041096,4.214963119072708,5.47945205479452,3.6037934668071654,2.3182297154899896,4.088514225500527
849,Utah,2012,3091,2876,809,663,1097,411,541,337,270,550,10645.0,29.03710662282762,27.017379051197743,7.59981211836543,6.228276186002818,10.305307656176609,3.8609675904180367,5.082198215124471,3.1658055425082194,2.5364020666979803,5.166744950681071,142.4,128.2,37.8,30.6,44.5,19.9,24.6,15.6,12.4,21.0,477.0,29.853249475890987,26.876310272536685,7.9245283018867925,6.415094339622642,9.329140461215934,4.171907756813417,5.157232704402516,3.270440251572327,2.59958071278826,4.40251572327044
850,Utah,2013,3323,2971,836,718,1103,412,578,413,312,579,11245.0,29.550911516229434,26.42063139172966,7.434415295686972,6.385060026678524,9.808803912850156,3.663850600266785,5.14006224988884,3.672743441529569,2.7745664739884393,5.148955091151623,149.0,127.6,38.2,32.0,43.4,19.4,25.3,18.6,14.1,21.4,489.0,30.470347648261757,26.09406952965235,7.811860940695298,6.5439672801636,8.87525562372188,3.9672801635991815,5.173824130879346,3.8036809815950923,2.883435582822086,4.376278118609407
851,Utah,2014,3431,3043,856,757,1167,584,570,366,393,559,11726.0,29.259764625618285,25.950878389902783,7.300017056114617,6.455739382568651,9.952242879072147,4.980385468190347,4.8609926658707145,3.1212689749275118,3.3515265222582293,4.767184035476718,151.0,127.4,37.9,32.6,45.5,26.7,24.3,16.2,17.2,20.5,499.29999999999995,30.24233927498498,25.515722010815146,7.590626877628681,6.529140797115963,9.112757861005408,5.347486481073503,4.866813538954537,3.2445423593030243,3.4448227518525933,4.105748047266173
852,Utah,2015,3598,3091,888,811,1223,906,604,372,363,630,12486.0,28.816274227134393,24.75572641358321,7.1119654012494,6.495274707672594,9.794970366810828,7.2561268620855355,4.8374179080570245,2.9793368572801535,2.9072561268620856,5.045651129264776,152.9,125.2,38.4,33.9,45.6,40.7,24.6,15.7,15.6,22.4,515.0000000000001,29.68932038834951,24.31067961165048,7.456310679611648,6.582524271844658,8.854368932038833,7.902912621359222,4.776699029126212,3.048543689320388,3.029126213592232,4.349514563106795
853,Utah,2016,3636,3125,932,875,1211,904,624,380,370,620,12677.0,28.681864794509742,24.650942652047014,7.351897136546502,6.902263942573164,9.552733296521259,7.1310246903841605,4.922300228760748,2.997554626488917,2.9186716100023666,4.890747022166128,150.0,122.4,38.8,35.8,43.8,39.3,24.6,15.5,15.2,21.8,507.2,29.574132492113563,24.13249211356467,7.649842271293375,7.058359621451103,8.63564668769716,7.748422712933753,4.850157728706625,3.055993690851735,2.9968454258675075,4.298107255520505
